loan_id,amount,duration,payments,status,frequency,num_clients,sex,has_card,num_salaries,average_balance_fluctuation_per_month,recent_balance,num_household_payments,num_payments_for_statement,num_insurrance_payments,num_sanction_payments,num_interests_credited,num_transactions,ratio_credits,ratio_withdrawals,avg_balance,min_balance,max_balance,avg_credit,avg_withdrawal,salary,code,name,region,population,munip<499,munip500-1999,munip2000-9999,munip>10000,cities,urbanization,avg_salary,unemployment96,entrepreneurs/1000,crimerate96,crimegrowth,unempgrowth,code_branch,name_branch,region_branch,population_branch,munip<499_branch,munip500-1999_branch,munip2000-9999_branch,munip>10000_branch,cities_branch,urbanization_branch,avg_salary_branch,unemployment96_branch,entrepreneurs/1000_branch,crimerate96_branch,crimegrowth_branch,unempgrowth_branch,age_when_loan,account_age_when_loan
7034,19044,36,529,1,1,1,0,0,13.0,1957.0461538461536,50167.6,0.0,9.0,0.0,0.0,13.0,69.0,0.42028985507246375,0.5797101449275363,43121.75507246378,600.0,64981.1,8717.206896551725,5065.785,16084.0,24,25,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,22.26694045174538,1.1225188227241616
5897,15192,24,633,1,1,1,0,0,22.0,765.9954545454547,17351.9,18.0,17.0,18.0,0.0,21.0,169.0,0.2781065088757396,0.7218934911242604,29941.905325443786,500.0,48157.1,7555.3234042553195,2768.4278688524587,14342.0,24,25,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,23.745379876796715,1.8754277891854894
5877,97224,24,4051,1,1,2,0,0,17.0,1087.035294117647,19479.6,13.0,12.0,0.0,0.0,16.0,112.0,0.375,0.625,22360.536607142858,1000.0,43393.0,5482.85238095238,3011.4314285714286,10838.0,17,26,6,74062,99,15,4,2,7,61.4,8114,2.62,119,0.01594609921417191,1.177467597208375,1.1008403361344539,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,43.88227241615332,1.4537987679671458
5464,95808,12,7984,1,1,1,1,0,14.0,4473.028571428571,72500.4,0.0,10.0,0.0,0.0,13.0,90.0,0.4444444444444444,0.5111111111111111,59701.786666666674,900.0,122452.2,18972.2875,13774.91304347826,0.0,43,27,2,161854,73,21,6,1,6,76.3,9425,2.5,125,0.024040184363685792,0.9525091799265607,1.4534883720930232,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,54.39561943874059,1.1745379876796715
7235,154416,48,3217,1,0,1,0,0,5.0,3673.62,53402.7,0.0,4.0,0.0,0.0,6.0,32.0,0.5,0.4375,46715.8,8897.0,81723.5,11408.9875,7287.142857142857,0.0,18,28,6,70699,60,13,2,1,4,65.3,8968,3.35,131,0.027015940819530685,1.0977011494252873,1.1837455830388692,18,14,5,70699,60,13,2,1,4,65.3,8968,3.35,131,0.027015940819530685,1.0977011494252873,1.1837455830388692,24.386036960985628,0.48186173853524983
7121,21924,36,609,1,1,2,1,0,9.0,3721.1444444444446,49083.3,5.0,5.0,0.0,0.0,9.0,45.0,0.4666666666666667,0.5333333333333333,34272.21333333333,1100.0,60432.4,7551.738095238095,4562.625,14493.0,55,15,3,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,55,15,2,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,33.223819301848046,0.813141683778234
6064,14628,12,1219,1,1,1,0,0,13.0,2670.5692307692307,34917.4,8.0,9.0,8.0,0.0,13.0,102.0,0.28431372549019607,0.7156862745098039,32788.14215686275,200.0,52184.7,7799.868965517241,2620.457534246575,15487.0,55,15,3,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,55,15,2,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,45.4072553045859,1.0924024640657084
7061,121896,24,5079,1,1,1,1,0,15.0,154.21333333333314,41917.2,0.0,9.0,0.0,0.0,15.0,93.0,0.41935483870967744,0.5053763440860215,54422.596774193546,600.0,133454.9,16312.041025641021,10615.56170212766,0.0,55,15,3,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,55,15,2,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,29.472963723477072,1.3305954825462012
6624,71460,12,5955,1,1,2,1,0,10.0,5282.2,53022.0,4.0,4.0,0.0,0.0,8.0,43.0,0.46511627906976744,0.5116279069767442,47991.53023255814,200.0,82549.0,13133.975,8187.745454545454,0.0,55,15,3,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,55,15,2,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,49.158110882956876,0.892539356605065
7154,417600,60,6960,1,2,1,1,1,13.0,2097.430769230769,58638.6,0.0,1.0,0.0,0.0,13.0,34.0,0.6176470588235294,0.38235294117647056,43196.74411764706,200.0,87052.1,8001.857142857143,8415.384615384615,0.0,55,15,3,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,55,15,2,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,26.1492128678987,1.1170431211498972
6077,79608,24,3317,1,1,1,1,0,10.0,5819.67,103745.7,0.0,6.0,0.0,0.0,10.0,53.0,0.41509433962264153,0.5283018867924528,69954.57169811323,800.0,125825.7,23558.29090909091,12885.271428571428,44749.0,44,29,2,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,44,16,1,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,23.57015742642026,0.8569472963723477
6103,149340,60,2489,1,0,1,1,0,10.0,2306.83,23568.3,6.0,6.0,0.0,0.0,10.0,56.0,0.4107142857142857,0.5714285714285714,29069.116071428572,500.0,53214.0,7546.752173913044,4615.75,0.0,44,29,2,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,44,16,1,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,31.17864476386037,0.8788501026694046
7227,314520,60,5242,1,0,1,0,0,16.0,3124.1875,50487.0,12.0,13.0,0.0,0.0,16.0,130.0,0.4307692307692308,0.5538461538461539,63527.420000000006,500.0,128119.4,18056.9125,12927.138888888889,0.0,44,29,2,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,44,16,1,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,39.87132101300479,1.325119780971937
5593,277884,36,7719,-1,1,1,0,0,22.0,482.4545454545461,11614.0,13.0,15.0,0.0,0.0,20.0,117.0,0.39316239316239315,0.5982905982905983,46487.002564102564,1000.0,129394.2,13759.673913043478,8764.557142857142,0.0,44,29,2,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,44,16,1,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,15.58384668035592,1.8973305954825461
6642,77640,12,6470,1,0,1,1,0,10.0,3012.5800000000004,30825.8,0.0,6.0,0.0,0.0,10.0,60.0,0.36666666666666664,0.55,55570.30500000001,700.0,117489.5,18776.677272727273,9481.212121212122,0.0,27,30,0,67298,71,19,10,0,7,43.8,8561,1.29,110,0.01674641148325359,1.0952380952380953,1.9846153846153847,44,16,1,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,26.90485968514716,0.9117043121149897
6228,464520,60,7742,-1,0,1,0,0,8.0,7524.237500000001,121570.3,0.0,7.0,0.0,0.0,9.0,68.0,0.45588235294117646,0.4117647058823529,51760.016176470584,200.0,125943.1,16035.558064516128,10339.642857142857,0.0,77,31,5,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,6,17,3,77963,60,23,4,2,4,51.5,8546,4.02,126,0.04001898336390339,1.1818181818181819,1.3627118644067795,52.99657768651608,0.70362765229295
6696,89040,60,1484,1,1,2,0,0,12.0,1490.9750000000001,29305.8,8.0,9.0,0.0,0.0,26.0,87.0,0.5057471264367817,0.4942528735632184,30045.4,800.0,46550.2,3735.122727272728,3140.4511627906977,10562.0,77,31,5,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,77,18,4,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,24.28473648186174,1.0732375085557837
6066,173808,24,7242,1,2,2,0,0,12.0,3645.908333333333,94431.9,0.0,8.0,0.0,0.0,12.0,75.0,0.3466666666666667,0.56,61218.65866666666,1000.0,134416.6,26907.226923076923,12873.809523809523,49681.0,77,31,5,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,77,18,4,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,37.451060917180016,1.0485968514715949
5586,48744,36,1354,1,1,1,0,0,4.0,10730.575,62891.3,0.0,0.0,0.0,0.0,4.0,14.0,0.7857142857142857,0.21428571428571427,42930.207142857136,900.0,62891.3,10108.300000000001,16100.0,0.0,77,31,5,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,77,18,4,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,32.41889117043121,0.3668720054757016
6356,95400,36,2650,1,0,1,1,0,8.0,-204.8249999999989,27667.0,0.0,6.0,0.0,0.0,9.0,47.0,0.46808510638297873,0.48936170212765956,41562.32340425533,200.0,92354.8,11706.59090909091,8873.04347826087,0.0,5,32,1,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,49,19,1,75685,31,28,5,1,9,60.8,8208,2.26,155,0.02805047235251371,1.2789156626506024,1.1957671957671958,22.82546201232033,0.7337440109514032
6474,63360,60,1056,1,1,2,1,0,21.0,1187.3809523809523,25635.0,16.0,16.0,0.0,0.0,20.0,119.0,0.4117647058823529,0.5882352941176471,29108.363865546224,700.0,40733.8,4125.163265306122,2521.3942857142856,8092.0,49,33,2,75685,31,28,5,1,9,60.8,8208,2.26,155,0.02805047235251371,1.2789156626506024,1.1957671957671958,49,19,1,75685,31,28,5,1,9,60.8,8208,2.26,155,0.02805047235251371,1.2789156626506024,1.1957671957671958,39.81108829568789,1.7467488021902806
6112,174744,24,7281,-1,1,1,0,0,14.0,-6409.185714285714,6930.8,14.0,14.0,14.0,3.0,15.0,118.0,0.3220338983050847,0.6610169491525424,26252.814406779657,-1369.2,96659.4,11542.828947368422,5007.2256410256405,0.0,5,32,1,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,34,20,7,125236,28,11,1,4,5,87.7,9675,7.68,100,0.04144175796096969,0.9750140897989855,1.1944012441679628,15.570157426420261,1.2375085557837098
5414,185952,48,3874,1,1,1,1,0,12.0,6807.099999999999,82385.2,1.0,0.0,0.0,0.0,10.0,34.0,0.5882352941176471,0.4117647058823529,50113.19411764706,700.0,145318.2,12500.505000000001,11973.214285714286,0.0,34,34,7,125236,28,11,1,4,5,87.7,9675,7.68,100,0.04144175796096969,0.9750140897989855,1.1944012441679628,34,20,7,125236,28,11,1,4,5,87.7,9675,7.68,100,0.04144175796096969,0.9750140897989855,1.1944012441679628,50.09445585215606,1.0266940451745379
6600,21852,36,607,1,1,1,1,0,5.0,8439.880000000001,42899.4,0.0,1.0,1.0,0.0,5.0,18.0,0.6666666666666666,0.3333333333333333,38509.05,700.0,60863.2,8711.658333333335,10273.433333333332,0.0,34,34,7,125236,28,11,1,4,5,87.7,9675,7.68,100,0.04144175796096969,0.9750140897989855,1.1944012441679628,34,20,7,125236,28,11,1,4,5,87.7,9675,7.68,100,0.04144175796096969,0.9750140897989855,1.1944012441679628,40.84052019164955,0.46269678302532513
5132,538500,60,8975,1,1,1,1,0,11.0,2097.3636363636365,23271.0,7.0,6.0,0.0,0.0,10.0,58.0,0.3793103448275862,0.6206896551724138,33687.85862068965,200.0,69775.9,11733.345454545455,6523.961111111111,0.0,5,32,1,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,5,21,3,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,34.639288158795345,0.919917864476386
6153,285600,60,4760,1,0,2,0,0,7.0,3870.6285714285705,28194.4,0.0,6.0,0.0,0.0,7.0,49.0,0.4897959183673469,0.3673469387755102,49651.8918367347,1100.0,126077.1,11216.012499999999,7887.777777777777,0.0,5,32,1,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,5,21,3,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,14.628336755646817,0.6899383983572895
6471,155640,24,6485,1,1,1,0,0,13.0,1309.0923076923075,40509.2,9.0,9.0,9.0,0.0,13.0,105.0,0.2571428571428571,0.7428571428571429,45183.34952380952,500.0,72838.9,12015.777777777777,3640.146153846154,22991.0,5,32,1,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,5,21,3,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,53.57426420260096,1.1279945242984257
5450,199680,60,3328,1,1,1,1,0,13.0,1495.276923076923,19938.6,9.0,9.0,0.0,0.0,13.0,74.0,0.3783783783783784,0.5675675675675675,33658.61756756757,500.0,62238.8,10072.95,5329.509523809524,19969.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,5,21,3,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,45.5523613963039,1.1279945242984257
7104,259740,60,4329,1,1,1,1,0,5.0,13283.9,67219.5,1.0,0.0,0.0,0.0,4.0,17.0,0.5882352941176471,0.4117647058823529,45198.15294117647,800.0,79633.5,14443.35,11030.57142857143,0.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,14.746064339493497,0.4243668720054757
6737,76680,24,3195,1,1,2,1,0,18.0,1455.0666666666666,27191.2,13.0,13.0,0.0,0.0,34.0,143.0,0.3706293706293706,0.5734265734265734,62933.474825174824,1000.0,104676.1,13581.835849056602,7331.4487804878045,38369.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,46.171115674195754,1.4921286789869952
5352,68400,12,5700,-1,1,1,0,0,5.0,4629.219999999999,23946.1,0.0,0.0,0.0,0.0,5.0,14.0,0.6428571428571429,0.35714285714285715,31793.735714285714,800.0,51242.2,6971.799999999999,7760.0,0.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,18.847364818617386,0.45722108145106094
5449,99336,24,4139,1,1,1,0,0,10.0,3052.41,30824.1,6.0,6.0,0.0,0.0,10.0,52.0,0.46153846153846156,0.5384615384615384,27019.57115384616,300.0,46568.0,5352.908333333333,3487.342857142857,11244.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,15.321013004791238,0.9034907597535934
5301,141948,36,3943,1,1,1,0,0,3.0,15479.9,47239.7,0.0,0.0,0.0,0.0,3.0,10.0,0.7,0.3,32592.68,800.0,63263.1,9777.114285714284,7066.666666666667,0.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,45.776865160848736,0.31211498973305957
5170,253200,60,4220,1,0,1,0,0,8.0,8089.575000000002,81150.6,0.0,5.0,0.0,0.0,8.0,41.0,0.5121951219512195,0.4146341463414634,47302.546341463414,800.0,104417.9,13560.890476190474,9632.35294117647,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,43.85763175906913,0.6981519507186859
6895,41904,12,3492,1,1,1,1,0,19.0,1737.9947368421049,39204.7,15.0,15.0,0.0,0.0,37.0,143.0,0.4405594405594406,0.5314685314685315,36080.386713286716,900.0,129123.0,7938.838095238095,5228.3421052631575,0.0,70,37,5,285387,0,2,8,5,7,89.9,10177,7.75,81,0.03541857197419644,1.023284065600324,1.1689291101055808,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,20.199863107460644,1.6509240246406571
5319,239460,60,3991,1,1,1,0,0,8.0,1499.4500000000007,36240.6,4.0,4.0,0.0,0.0,8.0,46.0,0.391304347826087,0.5869565217391305,40061.580434782605,300.0,74408.8,13387.93888888889,7224.533333333333,0.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,40,23,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,51.775496235455165,0.7501711156741958
5599,15420,12,1285,1,1,1,0,0,22.0,1403.0545454545456,31867.2,17.0,17.0,0.0,0.0,21.0,151.0,0.3509933774834437,0.6490066225165563,24577.2,1000.0,41137.4,4776.766037735849,2258.1755102040815,9254.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,40,23,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,29.793292265571527,1.8261464750171115
6087,300660,60,5011,1,1,1,1,0,9.0,357.32222222222316,33918.9,5.0,5.0,5.0,0.0,9.0,66.0,0.36363636363636365,0.6212121212121212,45854.890909090915,800.0,135175.2,14927.625,7615.926829268293,0.0,40,38,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,40,23,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,44.139630390143736,0.8323066392881588
6810,186384,48,3883,1,0,1,1,0,21.0,-2139.82380952381,20960.7,19.0,20.0,0.0,0.0,42.0,190.0,0.43157894736842106,0.5157894736842106,61578.30157894737,700.0,129557.3,13975.69512195122,9585.5,0.0,40,38,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,40,23,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,37.35797399041752,1.7659137577002053
4996,88440,12,7370,1,2,2,0,0,5.0,-667.6599999999977,78907.6,0.0,4.0,0.0,0.0,6.0,31.0,0.5161290322580645,0.45161290322580644,62778.09032258064,200.0,103239.0,16852.55,12528.57142857143,0.0,40,38,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,40,23,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,51.34565366187543,0.49007529089664614
6120,209184,48,4358,1,1,1,1,0,12.0,568.7249999999995,44254.7,0.0,8.0,0.0,0.0,12.0,68.0,0.38235294117647056,0.5588235294117647,46230.33970588235,1000.0,110583.8,19731.792307692307,10984.652631578947,36430.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,41.23203285420944,1.0704996577686516
5804,158976,48,3312,1,1,1,1,0,17.0,1076.1176470588234,18894.0,14.0,14.0,14.0,0.0,16.0,156.0,0.3333333333333333,0.6089743589743589,49916.09102564103,600.0,130293.2,13041.75,5442.90947368421,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,56.23545516769336,1.4182067077344285
6578,27984,12,2332,1,0,1,1,0,17.0,1051.7941176470588,18380.5,10.0,9.0,0.0,0.0,16.0,76.0,0.39473684210526316,0.5657894736842105,30639.86315789473,500.0,82352.4,9539.813333333334,5354.418604651163,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,46.8145106091718,1.4209445585215605
6175,290700,60,4845,-1,1,1,0,0,12.0,-8206.025000000001,11574.8,0.0,12.0,0.0,1.0,13.0,100.0,0.42,0.52,59647.423999999985,-2825.2,129626.3,17131.333333333332,12742.021153846154,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,36.982888432580424,1.0732375085557837
6992,133968,48,2791,1,1,2,1,1,8.0,4316.1875,34729.5,8.0,7.0,8.0,0.0,8.0,79.0,0.2911392405063291,0.6455696202531646,46772.315189873414,200.0,117458.5,17825.64347826087,6082.945098039216,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,53.16084873374401,0.7145790554414785
5988,141648,24,5902,1,1,2,1,0,6.0,20518.350000000002,123310.1,0.0,0.0,0.0,0.0,5.0,18.0,0.7222222222222222,0.2777777777777778,45100.42222222222,200.0,123310.1,13177.707692307691,16520.0,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,44.09856262833676,0.5475701574264202
6599,72120,12,6010,1,1,2,0,0,20.0,4881.585,98631.7,0.0,15.0,0.0,0.0,19.0,102.0,0.39215686274509803,0.5686274509803921,75686.06568627451,1000.0,109338.9,19563.4225,10493.431034482759,36061.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,44.02464065708419,1.6865160848733745
5131,48624,24,2026,1,1,1,1,0,17.0,2811.388235294118,47993.6,12.0,12.0,0.0,0.0,17.0,117.0,0.4188034188034188,0.5555555555555556,63857.23675213673,200.0,134187.4,15032.102040816326,10188.356923076923,0.0,40,38,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,33.27310061601643,1.4264202600958247
5882,87816,12,7318,1,1,2,1,0,15.0,991.0399999999998,15665.6,11.0,10.0,0.0,0.0,14.0,84.0,0.4880952380952381,0.5119047619047619,25533.214285714286,800.0,43442.2,4840.648780487804,4251.186046511628,9924.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,32,25,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,33.40177960301163,1.3032169746748803
5337,162468,36,4513,1,1,2,0,0,4.0,11715.7,74638.8,0.0,0.0,0.0,0.0,4.0,15.0,0.6666666666666666,0.3333333333333333,51279.553333333344,700.0,83862.8,15043.88,15160.0,0.0,32,21,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,32,25,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,38.93771389459275,0.405201916495551
5088,91152,24,3798,1,1,1,1,1,15.0,2598.586666666667,39378.8,0.0,10.0,0.0,0.0,14.0,77.0,0.4025974025974026,0.5584415584415584,44829.54415584416,400.0,72327.7,12375.087096774194,7266.186046511628,22789.0,32,21,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,32,25,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,53.700205338809035,1.273100616016427
5351,205200,36,5700,1,0,1,0,0,17.0,1146.1176470588236,54586.0,13.0,13.0,13.0,0.0,17.0,129.0,0.27906976744186046,0.7054263565891473,58336.31162790698,900.0,93928.5,17320.669444444444,5862.978021978022,34202.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,57,26,2,161954,21,37,20,3,8,48.0,8720,4.5,116,0.022543438260246736,0.9790828640386162,1.2064343163538873,31.857631759069132,1.4811772758384667
5045,187224,24,7801,-1,1,1,1,0,16.0,1615.8687499999999,50846.7,0.0,12.0,0.0,1.0,17.0,88.0,0.4318181818181818,0.45454545454545453,42084.31136363636,-243.3,92571.3,13214.305263157892,9036.884999999998,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,65,27,2,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,47.56194387405886,1.379876796714579
5161,98184,24,4091,1,1,1,0,0,3.0,14637.033333333335,68956.1,0.0,0.0,0.0,0.0,6.0,14.0,0.7857142857142857,0.21428571428571427,41660.392857142855,500.0,68956.1,9059.654545454545,10233.333333333334,24545.0,65,39,3,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,65,27,2,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,49.37713894592745,0.30390143737166325
