loan_id,amount,duration,payments,status,loan_age,frequency,num_clients,account_age,sex,age,num_salaries,average_salary,recent_balance,household_payments,insurrance_payments,sanction_payment_counter,old_age_pensions,month_balance,3_month_balance,6_month_balance,12_month_balance,code,name,region,population,munip<499,munip500-1999,munip2000-9999,munip>10000,cities,urbanization,unemployment96,entrepreneurs/1000,crimegrowth,unempgrowth,code_branch,name_branch,region_branch,population_branch,munip<499_branch,munip500-1999_branch,munip2000-9999_branch,munip>10000_branch,cities_branch,urbanization_branch,unemployment96_branch,entrepreneurs/1000_branch,crimegrowth_branch,unempgrowth_branch
5161,98184,24,4091,1,2,1,1,2,0,51,3.0,14637.033333333335,68956.1,0.0,0.0,0.0,0.0,37584.2,25045.0,,,65,39,3,114200,101,41,4,1,4,43.7,5.72,105,1.2600834492350486,0.9965156794425086,65,27,2,114200,101,41,4,1,4,43.7,5.72,105,1.2600834492350486,0.9965156794425086
6955,244368,48,5091,1,1,2,1,2,1,26,16.0,5374.63125,86194.1,0.0,0.0,0.0,0.0,62460.9,66781.9,49418.1,52473.1,65,39,3,114200,101,41,4,1,4,43.7,5.72,105,1.2600834492350486,0.9965156794425086,65,27,2,114200,101,41,4,1,4,43.7,5.72,105,1.2600834492350486,0.9965156794425086
7213,113544,36,3154,1,0,1,1,1,1,54,11.0,-567.0181818181816,13386.8,7.0,0.0,0.0,0.0,19703.2,33097.9,37900.0,,65,39,3,114200,101,41,4,1,4,43.7,5.72,105,1.2600834492350486,0.9965156794425086,65,27,2,114200,101,41,4,1,4,43.7,5.72,105,1.2600834492350486,0.9965156794425086
5470,200976,48,4187,1,0,1,1,1,1,41,7.0,3101.0571428571443,47431.4,3.0,0.0,0.0,0.0,45881.0,82077.5,52008.7,,65,39,3,114200,101,41,4,1,4,43.7,5.72,105,1.2600834492350486,0.9965156794425086,65,27,2,114200,101,41,4,1,4,43.7,5.72,105,1.2600834492350486,0.9965156794425086
5138,87216,48,1817,1,1,1,1,3,0,42,19.0,825.8052631578947,26795.3,16.0,16.0,0.0,0.0,30371.9,34341.6,34729.7,38106.7,1,4,4,1204953,0,0,0,1,1,100.0,0.43,167,1.15675152024464,1.4827586206896552,62,28,2,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792
7055,167100,60,2785,1,2,1,2,3,0,26,10.0,41.77999999999956,39310.2,0.0,0.0,0.0,0.0,76356.6,65543.8,93535.1,,62,40,3,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792
6362,37908,12,3159,1,1,1,1,2,0,20,14.0,1882.8214285714287,46113.5,0.0,0.0,0.0,0.0,61556.0,65875.4,45201.6,49470.0,62,40,3,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792
6550,320592,48,6679,1,0,1,2,1,0,26,15.0,4576.573333333334,69148.6,0.0,0.0,0.0,0.0,89013.1,79838.1,79395.7,88690.0,62,40,3,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792
5886,192744,36,5354,1,0,1,2,0,1,32,4.0,6899.775,27799.1,0.0,0.0,0.0,0.0,35314.7,49433.8,,,62,40,3,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792
6944,46176,48,962,1,0,1,1,0,1,30,5.0,7545.0199999999995,38725.1,1.0,0.0,0.0,0.0,54705.1,29482.5,,,62,40,3,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792
5209,182640,48,3805,1,0,1,1,0,0,54,7.0,66.75714285714328,23898.3,3.0,0.0,0.0,0.0,31249.3,49909.7,43473.5,,62,40,3,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,1.86,109,1.0687752850312615,1.4418604651162792
5533,111384,24,4641,1,2,1,1,3,1,29,15.0,-122.80666666666706,52318.9,14.0,0.0,0.0,0.0,86517.1,47791.4,74524.9,40548.9,11,1,1,75637,35,36,9,0,7,36.5,0.59,154,1.0155395683453237,1.3111111111111111,19,29,5,51428,50,11,3,1,4,52.7,3.98,120,1.1001001001001,1.2715654952076678
6725,265320,36,7370,1,1,1,2,3,0,48,20.0,849.1900000000002,35289.8,17.0,0.0,0.0,0.0,41711.9,33354.8,57358.3,50081.8,51,41,2,121947,37,28,7,3,11,70.5,2.97,131,1.0981121281464532,1.1832669322709166,19,29,5,51428,50,11,3,1,4,52.7,3.98,120,1.1001001001001,1.2715654952076678
5237,45336,24,1889,1,1,1,1,2,1,39,15.0,1249.9,39839.5,12.0,0.0,0.0,0.0,53496.6,53171.1,51764.7,61707.7,19,42,6,51428,50,11,3,1,4,52.7,3.98,120,1.1001001001001,1.2715654952076678,19,29,5,51428,50,11,3,1,4,52.7,3.98,120,1.1001001001001,1.2715654952076678
5409,182040,60,3034,1,1,1,2,2,0,45,12.0,3178.9583333333335,38747.5,0.0,0.0,0.0,0.0,72842.3,61169.4,37464.0,,19,42,6,51428,50,11,3,1,4,52.7,3.98,120,1.1001001001001,1.2715654952076678,19,29,5,51428,50,11,3,1,4,52.7,3.98,120,1.1001001001001,1.2715654952076678
6589,189696,24,7904,1,1,0,2,1,1,51,8.0,-4590.5999999999985,88662.1,8.0,8.0,0.0,0.0,75509.2,56549.4,47886.4,,19,42,6,51428,50,11,3,1,4,52.7,3.98,120,1.1001001001001,1.2715654952076678,19,29,5,51428,50,11,3,1,4,52.7,3.98,120,1.1001001001001,1.2715654952076678
5329,396120,60,6602,1,0,0,1,1,0,46,18.0,4895.0055555555555,88610.1,0.0,0.0,0.0,0.0,45636.9,68252.4,59527.9,101710.8,19,42,6,51428,50,11,3,1,4,52.7,3.98,120,1.1001001001001,1.2715654952076678,19,29,5,51428,50,11,3,1,4,52.7,3.98,120,1.1001001001001,1.2715654952076678
7097,75624,24,3151,-1,3,1,1,3,1,38,6.0,1945.3000000000004,41954.8,1.0,0.0,0.0,0.0,41755.6,35990.4,30283.0,,54,43,3,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999,54,30,2,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999
5126,208128,48,4336,-1,2,1,1,3,1,45,14.0,5798.185714285714,81474.6,0.0,0.0,0.0,0.0,27105.2,13046.6,42159.9,35817.2,54,43,3,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999,54,30,2,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999
5754,23052,12,1921,1,2,1,2,3,0,56,20.0,1391.585,28531.7,15.0,15.0,0.0,0.0,26930.8,31876.1,26367.4,22494.0,54,43,3,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999,54,30,2,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999
5044,100980,60,1683,1,2,1,1,3,1,31,12.0,2259.6416666666664,48637.7,9.0,0.0,0.0,0.0,46546.8,38521.8,46476.8,21522.0,54,43,3,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999,54,30,2,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999
6985,113796,36,3161,1,1,2,2,2,1,25,11.0,464.3636363636364,34054.0,8.0,0.0,0.0,0.0,37510.8,35373.4,40812.3,,54,43,3,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999,54,30,2,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999
6659,56100,60,935,1,0,1,1,1,1,38,13.0,1108.246153846154,15407.2,9.0,0.0,0.0,0.0,14988.6,10747.3,19246.2,15424.0,54,43,3,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999,54,30,2,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999
6019,11400,12,950,1,0,1,1,1,0,16,11.0,1851.290909090909,27820.2,8.0,8.0,0.0,0.0,29729.5,26175.2,29614.9,,54,43,3,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999,54,30,2,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999
6011,179328,48,3736,1,0,1,1,0,1,23,9.0,1396.4111111111108,36074.7,6.0,0.0,0.0,0.0,55504.8,47807.2,68265.6,,54,43,3,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999,54,30,2,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999
6202,65184,12,5432,1,2,1,1,3,1,39,14.0,2464.3857142857137,67995.4,0.0,0.0,0.0,0.0,57739.6,51226.9,65359.9,74134.4,3,44,1,75232,55,26,4,1,5,41.7,2.21,111,0.9961048158640227,1.1333333333333333,54,30,2,387570,0,0,0,1,1,100.0,1.96,140,0.9986646012499333,1.2249999999999999
5519,91632,12,7636,1,2,1,2,3,0,34,11.0,1338.436363636364,33061.9,8.0,0.0,0.0,0.0,32657.2,38350.0,47169.6,,52,35,2,139012,59,41,8,3,10,61.9,3.49,108,1.0916536661466458,1.3849206349206349,7,31,3,94725,38,28,1,3,6,63.4,2.87,130,1.1298671018885522,1.2699115044247788
5750,63252,12,5271,1,0,1,1,2,0,47,22.0,822.0545454545453,49709.2,18.0,0.0,0.0,0.0,59492.1,67194.0,64565.9,23093.3,7,45,1,94725,38,28,1,3,6,63.4,2.87,130,1.1298671018885522,1.2699115044247788,7,31,3,94725,38,28,1,3,6,63.4,2.87,130,1.1298671018885522,1.2699115044247788
6721,21072,24,878,1,2,1,1,3,0,32,3.0,8625.0,33467.0,0.0,0.0,0.0,0.0,32481.3,7592.0,,,17,26,6,74062,99,15,4,2,7,61.4,2.62,119,1.177467597208375,1.1008403361344539,4,32,3,149893,63,29,6,2,6,67.4,5.05,109,1.1235697940503433,1.0883620689655173
6512,63312,48,1319,1,2,1,1,3,0,40,12.0,1990.625,28553.5,8.0,0.0,0.0,0.0,25369.1,15746.5,21186.8,4666.0,31,7,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181,4,32,3,149893,63,29,6,2,6,67.4,5.05,109,1.1235697940503433,1.0883620689655173
5151,189060,60,3151,1,1,2,1,2,0,38,6.0,4789.100000000001,68945.6,3.0,0.0,0.0,0.0,83540.3,101537.3,40211.0,,4,10,1,149893,63,29,6,2,6,67.4,5.05,109,1.1235697940503433,1.0883620689655173,4,32,3,149893,63,29,6,2,6,67.4,5.05,109,1.1235697940503433,1.0883620689655173
5938,402000,60,6700,1,0,1,1,1,1,16,10.0,1703.2099999999998,17232.1,5.0,0.0,0.0,0.0,16890.4,17120.1,29355.6,,4,10,1,149893,63,29,6,2,6,67.4,5.05,109,1.1235697940503433,1.0883620689655173,4,32,3,149893,63,29,6,2,6,67.4,5.05,109,1.1235697940503433,1.0883620689655173
6751,85716,36,2381,1,0,1,2,0,1,58,4.0,5357.475,36516.9,0.0,0.0,0.0,0.0,31352.7,36081.8,,,17,26,6,74062,99,15,4,2,7,61.4,2.62,119,1.177467597208375,1.1008403361344539,17,33,5,74062,99,15,4,2,7,61.4,2.62,119,1.177467597208375,1.1008403361344539
5624,177744,48,3703,-1,1,1,1,3,1,24,16.0,826.9187499999998,14230.7,0.0,0.0,2.0,0.0,13510.0,21192.7,18446.7,37729.1,59,16,3,108871,41,29,7,2,6,62.1,3.47,106,0.8882466281310211,1.0709876543209877,71,34,4,161227,5,35,11,4,10,69.7,5.57,102,0.9226907630522089,0.9392917369308601
7189,154656,48,3222,1,0,1,1,2,1,40,14.0,1203.6785714285713,37180.5,10.0,0.0,0.0,0.0,34416.7,34287.4,39511.2,51617.0,71,46,5,161227,5,35,11,4,10,69.7,5.57,102,0.9226907630522089,0.9392917369308601,71,34,4,161227,5,35,11,4,10,69.7,5.57,102,0.9226907630522089,0.9392917369308601
7246,148920,60,2482,1,0,0,1,0,1,19,6.0,-2.233333333332363,15278.6,3.0,0.0,0.0,0.0,10145.2,52338.7,15292.0,,59,16,3,108871,41,29,7,2,6,62.1,3.47,106,0.8882466281310211,1.0709876543209877,59,35,2,108871,41,29,7,2,6,62.1,3.47,106,0.8882466281310211,1.0709876543209877
5606,253512,36,7042,-1,0,0,1,0,0,51,6.0,-3874.600000000001,13318.4,2.0,0.0,0.0,0.0,12756.6,80844.2,36566.0,,59,16,3,108871,41,29,7,2,6,62.1,3.47,106,0.8882466281310211,1.0709876543209877,59,35,2,108871,41,29,7,2,6,62.1,3.47,106,0.8882466281310211,1.0709876543209877
6686,224604,36,6239,1,2,1,2,3,1,20,16.0,165.7750000000001,40287.4,0.0,0.0,0.0,0.0,53009.1,82583.0,85393.1,87939.9,31,7,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181,31,36,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181
5269,164052,36,4557,-1,2,2,1,3,0,21,11.0,-5808.181818181817,20811.2,0.0,0.0,1.0,0.0,25499.9,-1442.3,32884.2,,31,7,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181,31,36,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181
5413,92976,24,3874,1,1,0,2,2,0,26,18.0,1179.5444444444447,21531.8,11.0,0.0,0.0,0.0,73092.7,55623.6,36802.8,49788.8,31,7,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181,31,36,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181
6949,104712,24,4363,1,1,0,2,2,0,26,18.0,1656.405555555556,30115.3,11.0,0.0,0.0,0.0,81840.7,52255.7,44577.8,49788.8,31,7,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181,31,36,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181
6303,72408,24,3017,-1,0,2,1,1,0,38,3.0,-15751.866666666667,36363.9,0.0,0.0,0.0,0.0,33952.5,83619.5,,,31,7,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181,31,36,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181
5312,202788,36,5633,1,0,0,1,1,0,43,12.0,2693.716666666667,81623.6,9.0,0.0,0.0,0.0,75031.1,58920.9,45640.6,49299.0,31,7,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181,31,36,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181
5388,61560,12,5130,1,0,0,1,0,1,53,10.0,-1092.5900000000008,20051.1,7.0,6.0,0.0,0.0,10388.1,28637.3,38023.9,,31,7,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181,31,36,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181
6306,36684,12,3057,1,2,1,1,3,0,18,20.0,1101.25,35093.0,16.0,0.0,0.0,0.0,41571.6,32392.0,35039.5,28205.2,70,37,5,285387,0,2,8,5,7,89.9,7.75,81,1.023284065600324,1.1689291101055808,31,36,0,51313,34,12,3,1,4,59.2,4.2,108,1.0933734939759037,1.1931818181818181
7262,182628,36,5073,1,2,1,1,3,1,37,4.0,11290.225,45660.9,0.0,0.0,0.0,0.0,39646.0,21969.0,,,75,47,5,138032,67,30,4,2,5,64.6,5.66,99,1.1087866108786613,1.0520446096654275,75,37,4,138032,67,30,4,2,5,64.6,5.66,99,1.1087866108786613,1.0520446096654275
6577,51696,24,2154,1,2,1,1,3,0,28,12.0,-765.2833333333328,38202.2,0.0,0.0,0.0,0.0,22708.9,28812.0,56780.2,47385.6,74,17,5,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
6738,230220,36,6395,-1,2,1,1,3,0,54,11.0,493.22727272727275,6325.5,9.0,0.0,3.0,0.0,7633.1,11440.6,-2656.7,,74,17,5,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
6253,59760,24,2490,1,2,1,2,3,1,38,10.0,4083.31,41133.1,5.0,0.0,0.0,0.0,38585.3,39009.4,46605.1,,74,17,5,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
6272,398640,60,6644,1,2,0,1,3,0,36,16.0,1190.93125,59316.9,0.0,0.0,0.0,0.0,64634.1,95697.3,37389.4,72389.5,74,17,5,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
5876,221280,48,4610,1,1,0,2,2,1,28,12.0,2520.391666666667,31344.7,7.0,0.0,0.0,0.0,39845.2,28393.3,32799.5,1100.0,74,17,5,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
6986,151728,48,3161,-1,1,1,1,2,1,20,8.0,3186.0875000000015,26488.7,0.0,0.0,5.0,0.0,1324.4,63725.9,82784.6,,74,17,5,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
6950,104712,24,4363,1,1,1,1,3,1,52,22.0,-2319.6727272727276,21801.2,22.0,0.0,0.0,0.0,35261.5,71604.9,40269.8,86328.7,74,17,5,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
6403,194880,48,4060,1,1,1,1,2,1,17,18.0,-323.8333333333333,31007.0,14.0,0.0,0.0,0.0,33717.6,27728.2,26292.2,27261.1,74,17,5,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
6178,232560,48,4845,1,1,2,1,1,0,26,5.0,2079.2999999999993,41243.5,0.0,0.0,0.0,0.0,59877.2,87840.2,,,74,17,5,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
5563,380160,60,6336,1,0,1,1,2,1,47,19.0,1234.1894736842098,24549.6,0.0,0.0,0.0,0.0,29173.7,62384.8,55646.3,85132.7,74,17,5,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
6297,17508,12,1459,1,2,1,1,3,1,50,14.0,2529.0714285714284,48027.0,0.0,0.0,0.0,0.0,49181.9,50704.3,48109.5,38382.8,12,12,1,107870,84,29,6,1,6,58.0,4.31,137,1.0168243953732914,1.1253263707571801,74,38,4,323870,0,0,0,1,1,100.0,5.44,100,0.9768395272069003,1.145263157894737
6520,91200,24,3800,1,2,1,2,3,0,41,7.0,1316.6142857142852,32715.3,3.0,0.0,0.0,0.0,14892.9,42538.9,46614.0,,39,18,7,119895,17,4,3,2,4,89.9,9.4,90,0.9587628865979382,1.2806539509536785,39,39,7,119895,17,4,3,2,4,89.9,9.4,90,0.9587628865979382,1.2806539509536785
5880,73836,36,2051,1,1,1,1,1,0,29,6.0,11092.183333333334,67453.1,0.0,0.0,0.0,0.0,45377.5,45594.8,900.0,,39,18,7,119895,17,4,3,2,4,89.9,9.4,90,0.9587628865979382,1.2806539509536785,39,39,7,119895,17,4,3,2,4,89.9,9.4,90,0.9587628865979382,1.2806539509536785
5125,73056,48,1522,1,1,1,2,1,1,26,9.0,1705.9666666666667,21545.7,5.0,0.0,0.0,0.0,24364.3,25435.7,32750.6,,39,18,7,119895,17,4,3,2,4,89.9,9.4,90,0.9587628865979382,1.2806539509536785,39,39,7,119895,17,4,3,2,4,89.9,9.4,90,0.9587628865979382,1.2806539509536785
7130,123408,24,5142,1,0,2,1,1,1,32,12.0,-4871.241666666666,8357.1,6.0,6.0,0.0,0.0,7273.5,4686.3,32507.6,46700.0,39,18,7,119895,17,4,3,2,4,89.9,9.4,90,0.9587628865979382,1.2806539509536785,39,39,7,119895,17,4,3,2,4,89.9,9.4,90,0.9587628865979382,1.2806539509536785
6699,7656,24,319,1,2,1,2,3,0,34,11.0,1330.4636363636362,36353.1,8.0,0.0,0.0,0.0,50240.9,69161.1,58877.7,,48,48,2,78955,50,24,8,1,9,59.0,2.44,124,1.0374622356495469,1.3707865168539326,48,40,1,78955,50,24,8,1,9,59.0,2.44,124,1.0374622356495469,1.3707865168539326
5713,158760,60,2646,1,1,1,1,3,1,18,22.0,831.0136363636361,19182.3,17.0,17.0,0.0,0.0,24528.4,25815.2,28878.9,28229.7,48,48,2,78955,50,24,8,1,9,59.0,2.44,124,1.0374622356495469,1.3707865168539326,48,40,1,78955,50,24,8,1,9,59.0,2.44,124,1.0374622356495469,1.3707865168539326
6302,181020,60,3017,1,0,1,2,1,0,30,18.0,2334.777777777778,42526.0,0.0,0.0,0.0,0.0,45114.9,39769.7,36427.6,41694.8,48,48,2,78955,50,24,8,1,9,59.0,2.44,124,1.0374622356495469,1.3707865168539326,48,40,1,78955,50,24,8,1,9,59.0,2.44,124,1.0374622356495469,1.3707865168539326
6358,137880,60,2298,-1,1,0,1,3,1,33,16.0,1235.425,19966.8,0.0,0.0,0.0,0.0,31887.7,17311.2,18109.3,52658.4,72,8,5,226122,32,50,7,4,4,62.6,4.79,110,0.9520264681555005,1.2605263157894737,48,40,1,78955,50,24,8,1,9,59.0,2.44,124,1.0374622356495469,1.3707865168539326
6336,212400,36,5900,1,2,0,1,3,0,30,12.0,303.2166666666665,64221.1,0.0,0.0,0.0,0.0,91642.3,60562.4,90579.8,60511.0,38,49,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735,38,41,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735
6279,87360,24,3640,1,2,1,1,3,1,34,10.0,2887.25,29072.5,0.0,0.0,0.0,0.0,45175.0,35421.9,24794.8,,38,49,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735,38,41,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735
5723,23628,12,1969,1,2,1,1,3,1,42,17.0,3021.6823529411768,64096.3,12.0,0.0,0.0,0.0,64101.7,51239.7,43580.4,73849.7,38,49,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735,38,41,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735
6591,20832,48,434,1,1,1,1,3,1,48,18.0,965.9499999999999,17887.1,13.0,13.0,0.0,0.0,24502.2,23842.8,22620.7,19152.4,38,49,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735,38,41,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735
5212,71064,36,1974,1,1,1,1,2,0,50,12.0,1285.4166666666667,31397.0,9.0,0.0,0.0,0.0,37168.2,26671.3,38037.2,15972.0,38,49,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735,38,41,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735
5610,123216,48,2567,1,0,1,2,2,0,19,18.0,2564.544444444445,77580.8,11.0,0.0,0.0,0.0,91742.7,55943.4,86799.1,43259.3,38,49,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735,38,41,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735
6961,176148,36,4893,1,0,1,1,0,0,33,4.0,13123.15,53592.6,0.0,0.0,0.0,0.0,48902.3,30415.9,,,38,49,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735,38,41,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735
6421,96768,36,2688,1,0,1,2,1,0,28,11.0,2180.945454545456,37396.4,7.0,0.0,0.0,0.0,43393.8,71901.1,56814.3,,38,49,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735,38,41,7,85852,41,23,4,2,4,59.8,8.23,104,1.0637014700339238,1.1624293785310735
6296,270384,48,5633,1,0,1,1,1,1,34,14.0,459.9357142857142,57835.1,10.0,0.0,0.0,0.0,52876.8,58815.5,60444.9,79075.6,3,44,1,75232,55,26,4,1,5,41.7,2.21,111,0.9961048158640227,1.1333333333333333,3,42,3,75232,55,26,4,1,5,41.7,2.21,111,0.9961048158640227,1.1333333333333333
7198,45768,12,3814,1,2,0,1,3,0,19,8.0,4920.5625,54427.5,0.0,0.0,0.0,0.0,30481.3,33067.7,23307.2,,72,8,5,226122,32,50,7,4,4,62.6,4.79,110,0.9520264681555005,1.2605263157894737,67,43,4,106054,38,25,6,2,6,63.1,6.55,109,0.9491368680641185,1.1351819757365684
5395,299088,36,8308,-1,2,1,1,3,0,30,13.0,-1316.8076923076924,19448.5,12.0,0.0,0.0,0.0,33009.1,62730.5,21447.2,71267.2,67,50,5,106054,38,25,6,2,6,63.1,6.55,109,0.9491368680641185,1.1351819757365684,67,43,4,106054,38,25,6,2,6,63.1,6.55,109,0.9491368680641185,1.1351819757365684
7308,129408,24,5392,1,0,1,1,1,0,34,14.0,1657.107142857143,24199.5,10.0,10.0,0.0,0.0,26742.8,20419.9,37530.6,44303.1,67,50,5,106054,38,25,6,2,6,63.1,6.55,109,0.9491368680641185,1.1351819757365684,67,43,4,106054,38,25,6,2,6,63.1,6.55,109,0.9491368680641185,1.1351819757365684
5130,24312,12,2026,1,2,1,1,3,0,41,14.0,215.60000000000016,28461.9,0.0,0.0,0.0,0.0,29283.1,20296.4,26074.5,30530.3,16,51,6,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375,16,44,5,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375
5390,170256,24,7094,1,2,1,1,3,0,31,14.0,3078.7714285714287,43302.8,10.0,0.0,0.0,0.0,46303.0,46609.0,24758.7,39419.9,16,51,6,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375,16,44,5,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375
6342,60156,36,1671,-1,1,1,1,1,1,20,7.0,19923.685714285708,159712.8,4.0,0.0,0.0,0.0,71381.3,41180.2,22962.9,,16,51,6,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375,16,44,5,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375
4973,165960,24,6915,1,0,1,1,2,0,52,18.0,-1027.011111111111,23703.8,14.0,0.0,0.0,0.0,22495.2,49592.2,49192.6,45374.0,16,51,6,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375,16,44,5,93931,74,21,10,1,8,56.9,1.54,107,1.020811099252935,1.375
