loan_id,amount,duration,payments,status,frequency,num_clients,sex,has_card,num_salaries,average_balance_fluctuation_per_month,recent_balance,num_household_payments,num_payments_for_statement,num_insurrance_payments,num_sanction_payments,num_interests_credited,ratio_credits,avg_balance,min_balance,max_balance,avg_credit,avg_withdrawal,salary,code,name,region,population,munip<499,munip500-1999,munip2000-9999,munip>10000,cities,urbanization,avg_salary,unemployment96,entrepreneurs/1000,crimerate96,crimegrowth,unempgrowth,code_branch,name_branch,region_branch,population_branch,munip<499_branch,munip500-1999_branch,munip2000-9999_branch,munip>10000_branch,cities_branch,urbanization_branch,avg_salary_branch,unemployment96_branch,entrepreneurs/1000_branch,crimerate96_branch,crimegrowth_branch,unempgrowth_branch,age_when_loan
6077,79608,24,3317,1,1,1,1,0,10.0,5819.67,103745.7,0.0,6.0,0.0,0.0,10.0,0.41509433962264153,69954.57169811323,800.0,125825.7,23558.29090909091,12885.271428571428,44749.0,44,29,2,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,44,16,1,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,23.57015742642026
6103,149340,60,2489,1,0,1,1,0,10.0,2306.83,23568.3,6.0,6.0,0.0,0.0,10.0,0.4107142857142857,29069.116071428572,500.0,53214.0,7546.752173913044,4615.75,0.0,44,29,2,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,44,16,1,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,31.17864476386037
7227,314520,60,5242,1,0,1,0,0,16.0,3124.1875,50487.0,12.0,13.0,0.0,0.0,16.0,0.4307692307692308,63527.420000000006,500.0,128119.4,18056.9125,12927.138888888889,0.0,44,29,2,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,44,16,1,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,39.87132101300479
5593,277884,36,7719,-1,1,1,0,0,22.0,482.4545454545461,11614.0,13.0,15.0,0.0,0.0,20.0,0.39316239316239315,46487.002564102564,1000.0,129394.2,13759.673913043478,8764.557142857142,0.0,44,29,2,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,44,16,1,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,15.58384668035592
6642,77640,12,6470,1,0,1,1,0,10.0,3012.5800000000004,30825.8,0.0,6.0,0.0,0.0,10.0,0.36666666666666664,55570.30500000001,700.0,117489.5,18776.677272727273,9481.212121212122,0.0,27,30,0,67298,71,19,10,0,7,43.8,8561,1.29,110,0.01674641148325359,1.0952380952380953,1.9846153846153847,44,16,1,105606,77,26,7,2,7,53.0,8254,3.76,97,0.022015794557127436,1.0734072022160666,1.3476702508960572,26.90485968514716
6228,464520,60,7742,-1,0,1,0,0,8.0,7524.237500000001,121570.3,0.0,7.0,0.0,0.0,9.0,0.45588235294117646,51760.016176470584,200.0,125943.1,16035.558064516128,10339.642857142857,0.0,77,31,5,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,6,17,3,77963,60,23,4,2,4,51.5,8546,4.02,126,0.04001898336390339,1.1818181818181819,1.3627118644067795,52.99657768651608
6696,89040,60,1484,1,1,2,0,0,12.0,1490.9750000000001,29305.8,8.0,9.0,0.0,0.0,26.0,0.5057471264367817,30045.4,800.0,46550.2,3735.122727272728,3140.4511627906977,10562.0,77,31,5,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,77,18,4,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,24.28473648186174
6066,173808,24,7242,1,2,2,0,0,12.0,3645.908333333333,94431.9,0.0,8.0,0.0,0.0,12.0,0.3466666666666667,61218.65866666666,1000.0,134416.6,26907.226923076923,12873.809523809523,49681.0,77,31,5,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,77,18,4,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,37.451060917180016
5586,48744,36,1354,1,1,1,0,0,4.0,10730.575,62891.3,0.0,0.0,0.0,0.0,4.0,0.7857142857142857,42930.207142857136,900.0,62891.3,10108.300000000001,16100.0,0.0,77,31,5,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,77,18,4,148545,8,35,12,3,4,53.5,8909,5.56,113,0.02416776061126258,1.0375722543352601,1.3865336658354115,32.41889117043121
6356,95400,36,2650,1,0,1,1,0,8.0,-204.8249999999989,27667.0,0.0,6.0,0.0,0.0,9.0,0.46808510638297873,41562.32340425533,200.0,92354.8,11706.59090909091,8873.04347826087,0.0,5,32,1,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,49,19,1,75685,31,28,5,1,9,60.8,8208,2.26,155,0.02805047235251371,1.2789156626506024,1.1957671957671958,22.82546201232033
6474,63360,60,1056,1,1,2,1,0,21.0,1187.3809523809523,25635.0,16.0,16.0,0.0,0.0,20.0,0.4117647058823529,29108.363865546224,700.0,40733.8,4125.163265306122,2521.3942857142856,8092.0,49,33,2,75685,31,28,5,1,9,60.8,8208,2.26,155,0.02805047235251371,1.2789156626506024,1.1957671957671958,49,19,1,75685,31,28,5,1,9,60.8,8208,2.26,155,0.02805047235251371,1.2789156626506024,1.1957671957671958,39.81108829568789
6112,174744,24,7281,-1,1,1,0,0,14.0,-6409.185714285714,6930.8,14.0,14.0,14.0,3.0,15.0,0.3220338983050847,26252.814406779657,-1369.2,96659.4,11542.828947368422,5007.2256410256405,0.0,5,32,1,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,34,20,7,125236,28,11,1,4,5,87.7,9675,7.68,100,0.04144175796096969,0.9750140897989855,1.1944012441679628,15.570157426420261
5414,185952,48,3874,1,1,1,1,0,12.0,6807.099999999999,82385.2,1.0,0.0,0.0,0.0,10.0,0.5882352941176471,50113.19411764706,700.0,145318.2,12500.505000000001,11973.214285714286,0.0,34,34,7,125236,28,11,1,4,5,87.7,9675,7.68,100,0.04144175796096969,0.9750140897989855,1.1944012441679628,34,20,7,125236,28,11,1,4,5,87.7,9675,7.68,100,0.04144175796096969,0.9750140897989855,1.1944012441679628,50.09445585215606
6600,21852,36,607,1,1,1,1,0,5.0,8439.880000000001,42899.4,0.0,1.0,1.0,0.0,5.0,0.6666666666666666,38509.05,700.0,60863.2,8711.658333333335,10273.433333333332,0.0,34,34,7,125236,28,11,1,4,5,87.7,9675,7.68,100,0.04144175796096969,0.9750140897989855,1.1944012441679628,34,20,7,125236,28,11,1,4,5,87.7,9675,7.68,100,0.04144175796096969,0.9750140897989855,1.1944012441679628,40.84052019164955
5132,538500,60,8975,1,1,1,1,0,11.0,2097.3636363636365,23271.0,7.0,6.0,0.0,0.0,10.0,0.3793103448275862,33687.85862068965,200.0,69775.9,11733.345454545455,6523.961111111111,0.0,5,32,1,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,5,21,3,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,34.639288158795345
6153,285600,60,4760,1,0,2,0,0,7.0,3870.6285714285705,28194.4,0.0,6.0,0.0,0.0,7.0,0.4897959183673469,49651.8918367347,1100.0,126077.1,11216.012499999999,7887.777777777777,0.0,5,32,1,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,5,21,3,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,14.628336755646817
6471,155640,24,6485,1,1,1,0,0,13.0,1309.0923076923075,40509.2,9.0,9.0,9.0,0.0,13.0,0.2571428571428571,45183.34952380952,500.0,72838.9,12015.777777777777,3640.146153846154,22991.0,5,32,1,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,5,21,3,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,53.57426420260096
5450,199680,60,3328,1,1,1,1,0,13.0,1495.276923076923,19938.6,9.0,9.0,0.0,0.0,13.0,0.3783783783783784,33658.61756756757,500.0,62238.8,10072.95,5329.509523809524,19969.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,5,21,3,95616,65,30,4,1,6,51.4,9307,4.43,118,0.03179384203480589,1.162079510703364,1.1506493506493505,45.5523613963039
7104,259740,60,4329,1,1,1,1,0,5.0,13283.9,67219.5,1.0,0.0,0.0,0.0,4.0,0.5882352941176471,45198.15294117647,800.0,79633.5,14443.35,11030.57142857143,0.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,14.746064339493497
6737,76680,24,3195,1,1,2,1,0,18.0,1455.0666666666666,27191.2,13.0,13.0,0.0,0.0,34.0,0.3706293706293706,62933.474825174824,1000.0,104676.1,13581.835849056602,7331.4487804878045,38369.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,46.171115674195754
5352,68400,12,5700,-1,1,1,0,0,5.0,4629.219999999999,23946.1,0.0,0.0,0.0,0.0,5.0,0.6428571428571429,31793.735714285714,800.0,51242.2,6971.799999999999,7760.0,0.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,18.847364818617386
5449,99336,24,4139,1,1,1,0,0,10.0,3052.41,30824.1,6.0,6.0,0.0,0.0,10.0,0.46153846153846156,27019.57115384616,300.0,46568.0,5352.908333333333,3487.342857142857,11244.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,15.321013004791238
5301,141948,36,3943,1,1,1,0,0,3.0,15479.9,47239.7,0.0,0.0,0.0,0.0,3.0,0.7,32592.68,800.0,63263.1,9777.114285714284,7066.666666666667,0.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,45.776865160848736
5170,253200,60,4220,1,0,1,0,0,8.0,8089.575000000002,81150.6,0.0,5.0,0.0,0.0,8.0,0.5121951219512195,47302.546341463414,800.0,104417.9,13560.890476190474,9632.35294117647,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,43.85763175906913
6895,41904,12,3492,1,1,1,1,0,19.0,1737.9947368421049,39204.7,15.0,15.0,0.0,0.0,37.0,0.4405594405594406,36080.386713286716,900.0,129123.0,7938.838095238095,5228.3421052631575,0.0,70,37,5,285387,0,2,8,5,7,89.9,10177,7.75,81,0.03541857197419644,1.023284065600324,1.1689291101055808,68,22,4,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,20.199863107460644
5319,239460,60,3991,1,1,1,0,0,8.0,1499.4500000000007,36240.6,4.0,4.0,0.0,0.0,8.0,0.391304347826087,40061.580434782605,300.0,74408.8,13387.93888888889,7224.533333333333,0.0,68,36,5,228848,15,40,18,2,6,57.2,9893,4.72,96,0.025724498356988045,1.0469500266761516,1.1540342298288508,40,23,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,51.775496235455165
5599,15420,12,1285,1,1,1,0,0,22.0,1403.0545454545456,31867.2,17.0,17.0,0.0,0.0,21.0,0.3509933774834437,24577.2,1000.0,41137.4,4776.766037735849,2258.1755102040815,9254.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,40,23,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,29.793292265571527
6087,300660,60,5011,1,1,1,1,0,9.0,357.32222222222316,33918.9,5.0,5.0,5.0,0.0,9.0,0.36363636363636365,45854.890909090915,800.0,135175.2,14927.625,7615.926829268293,0.0,40,38,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,40,23,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,44.139630390143736
6810,186384,48,3883,1,0,1,1,0,21.0,-2139.82380952381,20960.7,19.0,20.0,0.0,0.0,42.0,0.43157894736842106,61578.30157894737,700.0,129557.3,13975.69512195122,9585.5,0.0,40,38,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,40,23,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,37.35797399041752
4996,88440,12,7370,1,2,2,0,0,5.0,-667.6599999999977,78907.6,0.0,4.0,0.0,0.0,6.0,0.5161290322580645,62778.09032258064,200.0,103239.0,16852.55,12528.57142857143,0.0,40,38,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,40,23,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,51.34565366187543
6120,209184,48,4358,1,1,1,1,0,12.0,568.7249999999995,44254.7,0.0,8.0,0.0,0.0,12.0,0.38235294117647056,46230.33970588235,1000.0,110583.8,19731.792307692307,10984.652631578947,36430.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,41.23203285420944
5804,158976,48,3312,1,1,1,1,0,17.0,1076.1176470588234,18894.0,14.0,14.0,14.0,0.0,16.0,0.3333333333333333,49916.09102564103,600.0,130293.2,13041.75,5442.90947368421,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,56.23545516769336
6578,27984,12,2332,1,0,1,1,0,17.0,1051.7941176470588,18380.5,10.0,9.0,0.0,0.0,16.0,0.39473684210526316,30639.86315789473,500.0,82352.4,9539.813333333334,5354.418604651163,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,46.8145106091718
6175,290700,60,4845,-1,1,1,0,0,12.0,-8206.025000000001,11574.8,0.0,12.0,0.0,1.0,13.0,0.42,59647.423999999985,-2825.2,129626.3,17131.333333333332,12742.021153846154,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,36.982888432580424
6992,133968,48,2791,1,1,2,1,1,8.0,4316.1875,34729.5,8.0,7.0,8.0,0.0,8.0,0.2911392405063291,46772.315189873414,200.0,117458.5,17825.64347826087,6082.945098039216,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,53.16084873374401
5988,141648,24,5902,1,1,2,1,0,6.0,20518.350000000002,123310.1,0.0,0.0,0.0,0.0,5.0,0.7222222222222222,45100.42222222222,200.0,123310.1,13177.707692307691,16520.0,0.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,44.09856262833676
6599,72120,12,6010,1,1,2,0,0,20.0,4881.585,98631.7,0.0,15.0,0.0,0.0,19.0,0.39215686274509803,75686.06568627451,1000.0,109338.9,19563.4225,10493.431034482759,36061.0,52,35,2,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,44.02464065708419
5131,48624,24,2026,1,1,1,1,0,17.0,2811.388235294118,47993.6,12.0,12.0,0.0,0.0,17.0,0.4188034188034188,63857.23675213673,200.0,134187.4,15032.102040816326,10188.356923076923,0.0,40,38,7,128118,9,16,6,3,8,85.3,9317,7.07,97,0.05363805242042492,0.9889192689595625,1.0893682588597844,52,24,1,139012,59,41,8,3,10,61.9,8363,3.49,108,0.020134952378211952,1.0916536661466458,1.3849206349206349,33.27310061601643
5882,87816,12,7318,1,1,2,1,0,15.0,991.0399999999998,15665.6,11.0,10.0,0.0,0.0,14.0,0.4880952380952381,25533.214285714286,800.0,43442.2,4840.648780487804,4251.186046511628,9924.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,32,25,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,33.40177960301163
5337,162468,36,4513,1,1,2,0,0,4.0,11715.7,74638.8,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,51279.553333333344,700.0,83862.8,15043.88,15160.0,0.0,32,21,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,32,25,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,38.93771389459275
5088,91152,24,3798,1,1,1,1,1,15.0,2598.586666666667,39378.8,0.0,10.0,0.0,0.0,14.0,0.4025974025974026,44829.54415584416,400.0,72327.7,12375.087096774194,7266.186046511628,22789.0,32,21,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,32,25,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,53.700205338809035
5351,205200,36,5700,1,0,1,0,0,17.0,1146.1176470588236,54586.0,13.0,13.0,13.0,0.0,17.0,0.27906976744186046,58336.31162790698,900.0,93928.5,17320.669444444444,5862.978021978022,34202.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,57,26,2,161954,21,37,20,3,8,48.0,8720,4.5,116,0.022543438260246736,0.9790828640386162,1.2064343163538873,31.857631759069132
5045,187224,24,7801,-1,1,1,1,0,16.0,1615.8687499999999,50846.7,0.0,12.0,0.0,1.0,17.0,0.4318181818181818,42084.31136363636,-243.3,92571.3,13214.305263157892,9036.884999999998,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,65,27,2,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,47.56194387405886
5161,98184,24,4091,1,1,1,0,0,3.0,14637.033333333335,68956.1,0.0,0.0,0.0,0.0,6.0,0.7857142857142857,41660.392857142855,500.0,68956.1,9059.654545454545,10233.333333333334,24545.0,65,39,3,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,65,27,2,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,49.37713894592745
6955,244368,48,5091,1,2,1,1,0,16.0,5374.63125,86194.1,0.0,15.0,0.0,0.0,15.0,0.4444444444444444,75924.24097222222,200.0,143453.3,20764.9109375,15901.315789473685,0.0,65,39,3,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,65,27,2,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,25.639972621492127
7213,113544,36,3154,1,1,1,1,0,11.0,-567.0181818181816,13386.8,7.0,7.0,0.0,0.0,11.0,0.36619718309859156,33990.41971830987,700.0,68048.1,9068.926923076924,4689.306976744186,0.0,65,39,3,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,65,27,2,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,53.40451745379877
5470,200976,48,4187,1,1,1,1,0,7.0,3101.0571428571443,47431.4,3.0,3.0,0.0,0.0,7.0,0.4857142857142857,47938.06571428571,600.0,83553.5,12752.429411764706,9459.164705882353,25124.0,65,39,3,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,65,27,2,114200,101,41,4,1,4,43.7,8403,5.72,105,0.023800350262697022,1.2600834492350486,0.9965156794425086,41.14989733059548
5138,87216,48,1817,1,1,1,0,0,19.0,825.8052631578947,26795.3,16.0,15.0,16.0,0.0,19.0,0.27702702702702703,30847.14932432432,700.0,43787.3,5670.470731707317,1922.3738317757009,10405.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,62,28,2,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,41.204654346338124
7055,167100,60,2785,1,1,2,0,0,10.0,41.77999999999956,39310.2,0.0,10.0,0.0,0.0,11.0,0.4177215189873418,63707.62658227849,1100.0,143605.7,17751.066666666666,11363.860465116279,0.0,62,40,3,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,24.216290212183434
6362,37908,12,3159,1,1,1,0,0,14.0,1882.8214285714287,46113.5,0.0,10.0,0.0,0.0,14.0,0.40789473684210525,42164.027631578945,800.0,69530.4,9919.53870967742,5415.023255813953,18954.0,62,40,3,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,19.479808350444902
6550,320592,48,6679,1,1,2,0,1,15.0,4576.573333333334,69148.6,0.0,10.0,0.0,0.0,14.0,0.3409090909090909,60781.306818181816,500.0,117827.8,21503.09,9700.938775510203,40072.0,62,40,3,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,25.522245037645447
5886,192744,36,5354,1,1,2,1,0,4.0,6899.775,27799.1,0.0,2.0,0.0,0.0,4.0,0.5,62590.42307692308,200.0,128778.8,16504.253846153846,13635.766666666668,0.0,62,40,3,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,32.63244353182751
6944,46176,48,962,1,1,1,1,0,5.0,7545.0199999999995,38725.1,1.0,0.0,0.0,0.0,4.0,0.6470588235294118,33613.105882352946,1000.0,54705.1,8385.281818181818,8918.833333333334,18109.0,62,40,3,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,30.034223134839152
5209,182640,48,3805,1,1,1,0,0,7.0,66.75714285714328,23898.3,3.0,3.0,0.0,0.0,7.0,0.425,37802.229999999996,600.0,64411.8,11558.89411764706,7504.4695652173905,0.0,62,40,3,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,62,28,2,145688,22,41,13,2,5,40.7,8544,1.86,109,0.019946735489539288,1.0687752850312615,1.4418604651162792,54.60369609856263
5533,111384,24,4641,1,1,1,1,0,15.0,-122.80666666666706,52318.9,14.0,14.0,0.0,0.0,16.0,0.3618421052631579,65097.22434210526,500.0,141386.0,19164.749090909096,10139.294623655915,0.0,11,1,1,75637,35,36,9,0,7,36.5,9622,0.59,154,0.046657059375702366,1.0155395683453237,1.3111111111111111,19,29,5,51428,50,11,3,1,4,52.7,8402,3.98,120,0.02136968188535428,1.1001001001001,1.2715654952076678,27.397672826830938
6725,265320,36,7370,1,1,2,0,0,20.0,849.1900000000002,35289.8,17.0,16.0,0.0,0.0,40.0,0.43243243243243246,35566.88108108108,700.0,61993.3,6441.2328125,4487.483333333333,17606.0,51,41,2,121947,37,28,7,3,11,70.5,8541,2.97,131,0.03148088923876766,1.0981121281464532,1.1832669322709166,19,29,5,51428,50,11,3,1,4,52.7,8402,3.98,120,0.02136968188535428,1.1001001001001,1.2715654952076678,46.81724845995893
5237,45336,24,1889,1,1,1,1,0,15.0,1249.9,39839.5,12.0,11.0,0.0,0.0,15.0,0.36666666666666664,48152.95333333333,800.0,71486.0,10959.40303030303,5645.975438596491,20291.0,19,42,6,51428,50,11,3,1,4,52.7,8402,3.98,120,0.02136968188535428,1.1001001001001,1.2715654952076678,19,29,5,51428,50,11,3,1,4,52.7,8402,3.98,120,0.02136968188535428,1.1001001001001,1.2715654952076678,38.332648870636554
5409,182040,60,3034,1,1,2,0,0,12.0,3178.9583333333335,38747.5,0.0,7.0,0.0,0.0,11.0,0.4067796610169492,67475.90169491526,600.0,110447.5,22366.575,14351.581818181818,41038.0,19,42,6,51428,50,11,3,1,4,52.7,8402,3.98,120,0.02136968188535428,1.1001001001001,1.2715654952076678,19,29,5,51428,50,11,3,1,4,52.7,8402,3.98,120,0.02136968188535428,1.1001001001001,1.2715654952076678,44.65434633812457
6589,189696,24,7904,1,0,2,1,0,8.0,-4590.5999999999985,88662.1,8.0,8.0,8.0,0.0,9.0,0.33707865168539325,54137.10561797753,700.0,125386.9,18658.640000000003,7796.285714285715,0.0,19,42,6,51428,50,11,3,1,4,52.7,8402,3.98,120,0.02136968188535428,1.1001001001001,1.2715654952076678,19,29,5,51428,50,11,3,1,4,52.7,8402,3.98,120,0.02136968188535428,1.1001001001001,1.2715654952076678,50.26967830253251
